,0.2,0.4,0.6,0.8,1,1.2
2164,-1551272,-11086,-292120,-1631470,89984,-7482
2165,-1551668,-11580,-291688,-1631918,90828,-7766
2166,-1552752,-12078,-291460,-1632786,90400,-8418
2167,-1552984,-12236,-291336,-1633590,90580,-8196
2168,-1553744,-11886,-291500,-1633878,90752,-8998
2169,-1553748,-11528,-292036,-1634750,90692,-8794
2170,-1554628,-11500,-292364,-1635226,90760,-8586
2171,-1555024,-11648,-292432,-1636222,90484,-8442
2172,-1556712,-11486,-293408,-1637730,90816,-8116
2173,-1557520,-11476,-293256,-1639010,90716,-8010
2174,-1557924,-11208,-293736,-1639710,91420,-8480
2175,-1558964,-10672,-295168,-1640082,91616,-8438
2176,-1559804,-10762,-295320,-1641770,91768,-9264
2177,-1560288,-11538,-294956,-1642626,92256,-9830
2178,-1560776,-11284,-294656,-1643366,92008,-9156
2179,-1560112,-11652,-294840,-1644574,91348,-9092
2180,-1559628,-12266,-295644,-1645342,91568,-9434
2181,-1559844,-11708,-296124,-1646122,92444,-9406
2182,-1560560,-11232,-296632,-1647266,92460,-10172
2183,-1561624,-11226,-296748,-1648270,92096,-9886
2184,-1562168,-11160,-297244,-1649058,92892,-9966
2185,-1563324,-10756,-297728,-1650610,93372,-9138
2186,-1564356,-10786,-297444,-1652006,93720,-9450
2187,-1565376,-11250,-297292,-1654190,93360,-10078
2188,-1566092,-11568,-296960,-1654694,93688,-9504
2189,-1567056,-11342,-296364,-1655318,94004,-8990
2190,-1567684,-11596,-296644,-1656726,94152,-9722
2191,-1568152,-10994,-296900,-1656614,93864,-9344
2192,-1569076,-11294,-297256,-1657334,93756,-8950
2193,-1569820,-11450,-296572,-1658214,93340,-8916
2194,-1571124,-11274,-296944,-1658902,93296,-8962
2195,-1572104,-10520,-297148,-1659890,92356,-9218
2196,-1572976,-9952,-296832,-1659666,92300,-9108
2197,-1573656,-9662,-297108,-1660190,92176,-9146
2198,-1574956,-9910,-298212,-1661274,92604,-9122
2199,-1576388,-10630,-298252,-1662074,92492,-9198
2200,-1576768,-11154,-298444,-1663042,92052,-9666
2201,-1576880,-11676,-299356,-1664454,91964,-9850
2202,-1577052,-11518,-298608,-1664790,91900,-10520
2203,-1577248,-11356,-297916,-1665702,91884,-11032
2204,-1577472,-10590,-297544,-1666454,91712,-11052
2205,-1577152,-10220,-296896,-1667406,92212,-10400
2206,-1577740,-10116,-297468,-1668338,92108,-9866
2207,-1578292,-10078,-297632,-1669006,92088,-9596
2208,-1579152,-10758,-297588,-1670862,92320,-10130
2209,-1579768,-10658,-297976,-1672254,92216,-10138
2210,-1580216,-10674,-297712,-1672938,92548,-10090
2211,-1580852,-10742,-298248,-1673834,92872,-10222
2212,-1581988,-10656,-297756,-1674902,93004,-9712
2213,-1583504,-10730,-297168,-1675342,93124,-9726
2214,-1583368,-11586,-296672,-1676350,92912,-9442
2215,-1584016,-11152,-296036,-1676914,93704,-9490
2216,-1584820,-10808,-296596,-1678426,94224,-9346
2217,-1585228,-10240,-296620,-1679614,93924,-9798
2218,-1585840,-9980,-297104,-1680666,94188,-10172
2219,-1586152,-9890,-297164,-1681514,94016,-10670
2220,-1587636,-9074,-296880,-1681818,93908,-9730
2221,-1587832,-9006,-297060,-1682022,93564,-10520
2222,-1589264,-9404,-295576,-1683654,93000,-11238
2223,-1590020,-10162,-295768,-1684506,92872,-11098
2224,-1590752,-10314,-295308,-1685830,93020,-10910
2225,-1591208,-9906,-295316,-1686446,93252,-10790
2226,-1591552,-10226,-294760,-1687142,93488,-10318
2227,-1592284,-10400,-295332,-1687634,93128,-10646
2228,-1592564,-10002,-296036,-1688574,92972,-10930
2229,-1594300,-10334,-296336,-1689502,93552,-10800
2230,-1594956,-9902,-296416,-1690530,94128,-10878
2231,-1595616,-9992,-296892,-1690806,93800,-10686
2232,-1596020,-10440,-296740,-1691702,94256,-10126
2233,-1596720,-10580,-296028,-1691954,94128,-9906
2234,-1597864,-10342,-296220,-1693034,95168,-9594
2235,-1598760,-10624,-295728,-1694030,94412,-9874
2236,-1598976,-10368,-295352,-1694590,94636,-10220
2237,-1599792,-10548,-295688,-1696242,95064,-10408
2238,-1600824,-10610,-295884,-1696538,94464,-11426
2239,-1601608,-11166,-296632,-1697790,94684,-10976
2240,-1601848,-11702,-296000,-1698018,94924,-10792
2241,-1602840,-11984,-296212,-1699050,94556,-10970
2242,-1603420,-12220,-296232,-1700014,94472,-10690
2243,-1603536,-12252,-296252,-1700534,94500,-10242
2244,-1604368,-12792,-296380,-1701174,93660,-10248
2245,-1605796,-13074,-296504,-1702562,93188,-9694
2246,-1605708,-12066,-295916,-1703858,92992,-10070
2247,-1606572,-11506,-295948,-1703882,92896,-10212
2248,-1606976,-11252,-296636,-1704258,93256,-10866
2249,-1608200,-11698,-296800,-1704762,92860,-10760
2250,-1608168,-12066,-296292,-1705790,92188,-10870
2251,-1608884,-12324,-296384,-1706210,91188,-11296
2252,-1610560,-12642,-297092,-1707302,91008,-11286
2253,-1611108,-13496,-297748,-1707038,91804,-11206
2254,-1612132,-13526,-298528,-1708378,91740,-11350
2255,-1612660,-13558,-298416,-1708522,91692,-11572
2256,-1613660,-13614,-298960,-1710206,92200,-11398
2257,-1614092,-13622,-298436,-1710938,92080,-11568
2258,-1615360,-13608,-298560,-1711742,92512,-11442
2259,-1615836,-13828,-298676,-1713106,92808,-11340
2260,-1616892,-13016,-298300,-1713974,92860,-11426
2261,-1616924,-13216,-298144,-1714474,92400,-11552
2262,-1617700,-13108,-298420,-1716126,92944,-11734
2263,-1618852,-13644,-298980,-1718142,92692,-12186
2264,-1619372,-13428,-299280,-1718830,92868,-12274
2265,-1620064,-13362,-299480,-1719766,93300,-11886
2266,-1621084,-13098,-300660,-1720786,93412,-11694
2267,-1622264,-12978,-301340,-1721786,93356,-12290
2268,-1622668,-12478,-301852,-1722034,93796,-12084
2269,-1623324,-12104,-301676,-1722862,93804,-12334
2270,-1624500,-11928,-301988,-1722710,94256,-12712
2271,-1625688,-12132,-302036,-1723418,94192,-12318
2272,-1626140,-12560,-301816,-1724370,94688,-12308
2273,-1626808,-12636,-302688,-1725494,94696,-11706
2274,-1626992,-12644,-302252,-1726398,95208,-11814
2275,-1626868,-12814,-302488,-1726610,94288,-12214
2276,-1627512,-12774,-301680,-1726394,94588,-12892
2277,-1627708,-12658,-301696,-1726406,94836,-12560
2278,-1628300,-12792,-302404,-1727706,94800,-11944
2279,-1629516,-13030,-301740,-1728122,95240,-11796
2280,-1630752,-13208,-301440,-1728818,95292,-11190
2281,-1631516,-13246,-302100,-1729522,95268,-11882
2282,-1631820,-12946,-302344,-1730358,95988,-11626
2283,-1633088,-13054,-301816,-1730846,96512,-11732
2284,-1633428,-14084,-301720,-1731346,96820,-11474
2285,-1633560,-13882,-301856,-1732126,96196,-11380
2286,-1633996,-14290,-301996,-1733350,95684,-10736
2287,-1635052,-14218,-301728,-1734246,95744,-10734
2288,-1635728,-14200,-302692,-1735290,95152,-11170
2289,-1636100,-14092,-303032,-1736074,93648,-11282
2290,-1637280,-13322,-303080,-1736846,93744,-10388
2291,-1637900,-13732,-302880,-1737638,93716,-9816
2292,-1638040,-13540,-303628,-1738518,93056,-9990
2293,-1639280,-13480,-303576,-1739506,93228,-10434
2294,-1640252,-13200,-303820,-1741026,92820,-10174
2295,-1641412,-13900,-304144,-1741098,92624,-10004
2296,-1642104,-13346,-303748,-1742486,92004,-9180
2297,-1642680,-13102,-303824,-1743098,92628,-9010
2298,-1643120,-12478,-303948,-1743918,92180,-9328
2299,-1643488,-12632,-303232,-1744762,92384,-9178
2300,-1644404,-12548,-302368,-1745206,92576,-9230
2301,-1644596,-12268,-302140,-1746078,91944,-9576
2302,-1645356,-12354,-302068,-1746690,91860,-9644
2303,-1647164,-12928,-302036,-1747206,91804,-9644
2304,-1648232,-12768,-302104,-1747570,91844,-9114
2305,-1649072,-13468,-302308,-1748658,91580,-9350
2306,-1649808,-12888,-302416,-1749050,92328,-9232
2307,-1649984,-13338,-302712,-1750738,93064,-9086
2308,-1650256,-13164,-302808,-1751446,92072,-8716
2309,-1650776,-13944,-302240,-1752966,91492,-8866
2310,-1651844,-13636,-302116,-1753654,91796,-8312
2311,-1652408,-13564,-301680,-1753322,92880,-8508
2312,-1653116,-13346,-301284,-1754366,92340,-7674
2313,-1653964,-13472,-301132,-1755298,92692,-7836
2314,-1654192,-13772,-300840,-1755970,92880,-7654
2315,-1654340,-14008,-300396,-1756602,92780,-8322
2316,-1654816,-14176,-301056,-1756966,92988,-8330
2317,-1655528,-14630,-301456,-1756798,93336,-8086
2318,-1655700,-14332,-301380,-1758102,93704,-8586
2319,-1656068,-14314,-301696,-1759134,93616,-8650
2320,-1655984,-14516,-301368,-1759850,94932,-8492
2321,-1656856,-14572,-301892,-1759918,95492,-8716
2322,-1657424,-14538,-302108,-1760554,95552,-8658
2323,-1658036,-15088,-301608,-1760978,95056,-9310
2324,-1659896,-15346,-301392,-1761410,95048,-9952
2325,-1660740,-15680,-301068,-1762066,95052,-10554
2326,-1661656,-15636,-300720,-1762982,95096,-10892
2327,-1662340,-15052,-300724,-1763698,96100,-10572
2328,-1663216,-15074,-301260,-1764594,95100,-10774
2329,-1664004,-15574,-301152,-1765922,96040,-10456
2330,-1665048,-16238,-300944,-1767574,96028,-10836
2331,-1665736,-16096,-301064,-1768362,95788,-10042
2332,-1666496,-15552,-301164,-1769270,95072,-9966
2333,-1666884,-15424,-301700,-1770790,94372,-10572
2334,-1667492,-15856,-301880,-1771450,94232,-10070
2335,-1669016,-16100,-302924,-1772390,94164,-10354
2336,-1670224,-15740,-303120,-1773394,94492,-10950
2337,-1671004,-16522,-303292,-1774282,94380,-10596
2338,-1671640,-16298,-303332,-1775426,94680,-10472
2339,-1672476,-16538,-303028,-1776330,94292,-10026
2340,-1673372,-17140,-302752,-1777502,94344,-10566
2341,-1674428,-16408,-302464,-1778594,93920,-10458
2342,-1675300,-16558,-302956,-1779574,94084,-10400
2343,-1676308,-16336,-302932,-1780314,93920,-10438
2344,-1676752,-16334,-303124,-1782006,93396,-10156
2345,-1677140,-16500,-303696,-1783142,93552,-10106
2346,-1677320,-16786,-304248,-1784642,94176,-9690
2347,-1678332,-16352,-304400,-1784910,93720,-9780
2348,-1679020,-16436,-304688,-1786298,93344,-9342
2349,-1680528,-16738,-305224,-1787214,92852,-9264
2350,-1680732,-17538,-305900,-1787654,92640,-9098
2351,-1681156,-17382,-306448,-1788470,92564,-9056
2352,-1681192,-17774,-305720,-1789918,92448,-9278
2353,-1681948,-17702,-305224,-1789942,93048,-9068
2354,-1683296,-17674,-305312,-1790262,93036,-9416
2355,-1684168,-18208,-304948,-1790374,93540,-9432
2356,-1684996,-18376,-304940,-1790286,93360,-9220
2357,-1685360,-18478,-305632,-1791634,93576,-9034
2358,-1686904,-18348,-306236,-1793170,94304,-8654
2359,-1688040,-18272,-307036,-1794294,94324,-8488
2360,-1689460,-18050,-306984,-1795294,94092,-8306
2361,-1690256,-17816,-307868,-1795122,94564,-7662
2362,-1689952,-18094,-308336,-1796410,94560,-7904
2363,-1690788,-18294,-309092,-1796942,94536,-7602
2364,-1691880,-18200,-308388,-1798414,94468,-7688
2365,-1692520,-18526,-307876,-1800094,94104,-7220
2366,-1692396,-18836,-308408,-1800594,93340,-6770
2367,-1693152,-18648,-308368,-1801522,93000,-6972
2368,-1694664,-19028,-307588,-1801994,92552,-7162
2369,-1695816,-19438,-308252,-1803002,92956,-6680
2370,-1695788,-18686,-307804,-1803866,93608,-6956
2371,-1696504,-18524,-308044,-1804654,93400,-6458
2372,-1697372,-18146,-308580,-1805646,93108,-6598
2373,-1697740,-18298,-308888,-1806210,93112,-6816
2374,-1697964,-18480,-309440,-1807494,92164,-7120
2375,-1698752,-18192,-309748,-1808566,92288,-6396
2376,-1698616,-18114,-310160,-1809542,92752,-6116
2377,-1698740,-17720,-310500,-1809622,92752,-5838
2378,-1698756,-17376,-310172,-1811538,92244,-5822
2379,-1700060,-17138,-310324,-1812234,92644,-5228
2380,-1699460,-17044,-309876,-1812050,92752,-4826
2381,-1700380,-16452,-309724,-1813330,92760,-5042
2382,-1700880,-16518,-310032,-1813922,92752,-5378
2383,-1700980,-17126,-309824,-1814806,92548,-6194
2384,-1700844,-17114,-309948,-1816806,92340,-5992
2385,-1701580,-17068,-309804,-1817846,92048,-5716
2386,-1702392,-17492,-310472,-1818686,91800,-5606
2387,-1702692,-17592,-310164,-1818990,91760,-5812
2388,-1703480,-17308,-310332,-1819762,91500,-6116
2389,-1705000,-17634,-309952,-1821698,91184,-6514
2390,-1705608,-17978,-310000,-1823178,91416,-6494
2391,-1706552,-18016,-310876,-1823710,91824,-6938
2392,-1707204,-17766,-310992,-1824714,93048,-6954
2393,-1708420,-17490,-310616,-1825194,92388,-6804
2394,-1708576,-17422,-309876,-1826270,92012,-6978
2395,-1708668,-17128,-309344,-1826486,91268,-6878
2396,-1709324,-17334,-310020,-1827418,91448,-7238
2397,-1709884,-16978,-309964,-1827762,92040,-7244
2398,-1710468,-16642,-310280,-1829294,92008,-6600
2399,-1710464,-16746,-310396,-1830894,91604,-5454
2400,-1710772,-16804,-310272,-1831414,91956,-5660
2401,-1711464,-16792,-310192,-1832222,91960,-6154
2402,-1711884,-16074,-310996,-1832606,92340,-6178
2403,-1711892,-15940,-311088,-1833442,93088,-6316
2404,-1713204,-15720,-310940,-1834154,93284,-6418
2405,-1714052,-15844,-310580,-1834790,92964,-6676
2406,-1714588,-15864,-310492,-1835042,92700,-7002
2407,-1715228,-15068,-310012,-1836450,92868,-7054
2408,-1715592,-14930,-309244,-1836738,93332,-6612
2409,-1718092,-14586,-309412,-1838078,93720,-6564
2410,-1718844,-15014,-308888,-1838094,93412,-6480
2411,-1719420,-14718,-309336,-1839106,93872,-6916
2412,-1719836,-14882,-309236,-1839678,94280,-7622
2413,-1721688,-15306,-309016,-1840498,94772,-7488
2414,-1722080,-14668,-308428,-1841634,95896,-7598
2415,-1723452,-15524,-308160,-1842398,95588,-8500
2416,-1723888,-15632,-307428,-1843270,95188,-8826
2417,-1724624,-15346,-307520,-1843426,95204,-9488
2418,-1725584,-14854,-307336,-1843850,94664,-9974
2419,-1726256,-14636,-307416,-1843934,95176,-10208
2420,-1726988,-14300,-307496,-1845230,94704,-10576
2421,-1727228,-14470,-307060,-1846354,94536,-10214
2422,-1727796,-14788,-307184,-1847954,94932,-9842
2423,-1727384,-14510,-306748,-1848526,94136,-10114
2424,-1728728,-13934,-307128,-1848330,93612,-9964
2425,-1729376,-13728,-307064,-1849342,93936,-9060
2426,-1730552,-13364,-307424,-1850026,93788,-9434
2427,-1731304,-13446,-306980,-1851042,93384,-8930
2428,-1732284,-13548,-306400,-1852182,92804,-8816
2429,-1733064,-13506,-306012,-1853546,92888,-8442
2430,-1733900,-12758,-305592,-1854214,93296,-8044
2431,-1734836,-13096,-305892,-1854970,93524,-7878
2432,-1734848,-12830,-306768,-1855782,92344,-7414
2433,-1734968,-13490,-306964,-1855926,91936,-7198
2434,-1736108,-13638,-307436,-1855994,92092,-7204
2435,-1737216,-13592,-307376,-1857506,92236,-7368
2436,-1738428,-12888,-308108,-1858578,92452,-7134
2437,-1740052,-13280,-307848,-1859350,93040,-7148
2438,-1741748,-13362,-308516,-1860442,93412,-7902
2439,-1742928,-13086,-308840,-1861034,93184,-8006
2440,-1743432,-13072,-308884,-1861658,92600,-8796
2441,-1743008,-13112,-308720,-1862870,91932,-8332
2442,-1743060,-12664,-308272,-1864262,91764,-7854
2443,-1743080,-12718,-309500,-1865626,91868,-7332
2444,-1744132,-12706,-308620,-1866294,91588,-6856
2445,-1745016,-13016,-308608,-1866990,91780,-6628
2446,-1745400,-13562,-308844,-1868298,92656,-6412
2447,-1745764,-13072,-309224,-1869114,92464,-6242
2448,-1745788,-12912,-309524,-1869906,92324,-6364
2449,-1746468,-12902,-309820,-1870418,92244,-6178
2450,-1746752,-12900,-309832,-1871262,92204,-5624
2451,-1747140,-12748,-310736,-1872686,92336,-5722
2452,-1748628,-12294,-310468,-1872918,93004,-5344
2453,-1748612,-12222,-310920,-1873926,92680,-5722
2454,-1748812,-12446,-311688,-1874666,92324,-5432
2455,-1749580,-11528,-311752,-1875502,92460,-4948
2456,-1749892,-11134,-312900,-1875854,92564,-5068
2457,-1750200,-11338,-313168,-1876518,93132,-5196
2458,-1750436,-11320,-313348,-1876874,93664,-5906
2459,-1751208,-11242,-314144,-1878102,93776,-5380
2460,-1751988,-11208,-314188,-1878694,93812,-5840
2461,-1752880,-11226,-313788,-1879450,93128,-6340
2462,-1753372,-12014,-313664,-1880026,93304,-6262
2463,-1753992,-11490,-314100,-1880642,93552,-6338
2464,-1754792,-11912,-313912,-1881590,92948,-5960
2465,-1755540,-11766,-313900,-1881774,93416,-6502
2466,-1756492,-11758,-313820,-1883298,93768,-6716
2467,-1757072,-11602,-313100,-1884542,93664,-6646
2468,-1758272,-11270,-312804,-1885614,93444,-6484
2469,-1758784,-10994,-313636,-1886554,94632,-5782
2470,-1760544,-11280,-313904,-1886830,95260,-5630
2471,-1761816,-11464,-314492,-1888278,95520,-5156
2472,-1763104,-11698,-314424,-1888458,96404,-4764
2473,-1763564,-11394,-314508,-1889342,96976,-4764
2474,-1763092,-11416,-314424,-1889794,97244,-5070
2475,-1763384,-11452,-315152,-1890294,97436,-4952
2476,-1764292,-11560,-315020,-1890538,97272,-4512
2477,-1765164,-11220,-314936,-1891506,97348,-4534
2478,-1765700,-11556,-315320,-1892558,97740,-4684
2479,-1766556,-11606,-315448,-1893006,97736,-5114
2480,-1766700,-11574,-315252,-1893366,97980,-4140
2481,-1767644,-11720,-315712,-1894026,98220,-3548
2482,-1768844,-11654,-314908,-1894654,98056,-3862
2483,-1769952,-11584,-315340,-1895234,97716,-3342
2484,-1770864,-11792,-315292,-1895986,98516,-3752
2485,-1771708,-11822,-315744,-1897166,99388,-3710
2486,-1772804,-11636,-315692,-1899074,99228,-3404
2487,-1772920,-12284,-316032,-1900174,99032,-3538
2488,-1774012,-12476,-315808,-1900682,99712,-3672
2489,-1775184,-12364,-316100,-1901466,98996,-4062
2490,-1775648,-12318,-316476,-1902350,98476,-4042
2491,-1776660,-11916,-315988,-1903482,98292,-4248
2492,-1777744,-12164,-316296,-1903810,98328,-4876
2493,-1778216,-11794,-315676,-1905022,98736,-4868
2494,-1779128,-10622,-315968,-1906026,98480,-4354
2495,-1779948,-10792,-316436,-1907030,98892,-4486
2496,-1780484,-11360,-316388,-1907570,98788,-4788
2497,-1780708,-11558,-316208,-1908522,99012,-4714
2498,-1780944,-11754,-316220,-1909590,99520,-4366
2499,-1780836,-12266,-316328,-1910438,99856,-4726
2500,-1781696,-12226,-315848,-1911406,99240,-4388
2501,-1782948,-12508,-316616,-1912258,99520,-4744
2502,-1783116,-12834,-316072,-1913894,98840,-4508
2503,-1784124,-12350,-316112,-1913838,98884,-4588
2504,-1784496,-12240,-316076,-1914810,99024,-4966
2505,-1785152,-12566,-316456,-1915398,99696,-5224
2506,-1785836,-12760,-316768,-1915846,99068,-4906
2507,-1786424,-12970,-317564,-1917462,98224,-4710
2508,-1786236,-12746,-317720,-1917974,98220,-4998
2509,-1787480,-13080,-317888,-1918374,98076,-5252
2510,-1788024,-13294,-318792,-1918670,98484,-5386
2511,-1788520,-13478,-319196,-1920150,98544,-5648
2512,-1790060,-13328,-318948,-1920662,97840,-5938
2513,-1791244,-13142,-319184,-1922298,98048,-6132
2514,-1792076,-12734,-320024,-1923798,97532,-6258
2515,-1792620,-12622,-320528,-1924446,97196,-6692
2516,-1792836,-13078,-320184,-1924730,97576,-6232
2517,-1793932,-13138,-320432,-1925066,96992,-6708
2518,-1794160,-13076,-320144,-1925830,96956,-6466
2519,-1794704,-13766,-320724,-1927354,96904,-6814
2520,-1795988,-13440,-321320,-1927838,97028,-7142
2521,-1797016,-13776,-322140,-1928394,97520,-6560
2522,-1797196,-13576,-323072,-1928946,97364,-6678
2523,-1797772,-13512,-322252,-1929866,97108,-7588
2524,-1797964,-13198,-322132,-1931058,97088,-7816
2525,-1798756,-12946,-322572,-1932290,96696,-8122
2526,-1799532,-12854,-322852,-1932670,96388,-8240
2527,-1800404,-12724,-322644,-1932270,96920,-8016
2528,-1800308,-12776,-323484,-1932410,96054,-8294
2529,-1800844,-12932,-322924,-1933118,95902,-8092
2530,-1801564,-12644,-322940,-1933974,96446,-8140
2531,-1801908,-12830,-322236,-1934298,96542,-7984
2532,-1802580,-12860,-322264,-1935686,97270,-7970
2533,-1802548,-12736,-321920,-1936790,97934,-8246
2534,-1802884,-12908,-322404,-1937866,98662,-8100
2535,-1803100,-12800,-322124,-1939242,98258,-8126
2536,-1804120,-13306,-322452,-1939606,97542,-8458
2537,-1804620,-13114,-322384,-1939946,96986,-8284
2538,-1805944,-11840,-322340,-1941350,97730,-8548
2539,-1807212,-12198,-322352,-1942466,97826,-8926
2540,-1808364,-12466,-322840,-1943030,97206,-8754
2541,-1808584,-13110,-323156,-1944758,97450,-8418
2542,-1809480,-12610,-323488,-1945194,98202,-7932
2543,-1810328,-13018,-324008,-1946002,98838,-7966
2544,-1810720,-13126,-324508,-1946566,98786,-8058
2545,-1811584,-12590,-323976,-1947806,99406,-7130
2546,-1811872,-12414,-324156,-1948090,99370,-7090
2547,-1812668,-12558,-324024,-1949106,99634,-7138
2548,-1813500,-12084,-323708,-1949886,99938,-7018
2549,-1813028,-11472,-324248,-1950986,99194,-6838
2550,-1813952,-11316,-325084,-1952042,99098,-6888
2551,-1815272,-10414,-325360,-1953054,99250,-6844
2552,-1815796,-10320,-324256,-1954426,99458,-6928
2553,-1816884,-10488,-324452,-1953806,99734,-6886
2554,-1817648,-10784,-324472,-1954170,99462,-7342
2555,-1818356,-11250,-324660,-1955510,99510,-7344
2556,-1818832,-10978,-324988,-1956562,99698,-7436
2557,-1819144,-10950,-324420,-1957578,100522,-6732
2558,-1820072,-10572,-324068,-1959262,100290,-6336
2559,-1820232,-10980,-324556,-1960142,100038,-6806
2560,-1820316,-11412,-324596,-1961430,100622,-6924
2561,-1821232,-10774,-324392,-1962262,101162,-6574
2562,-1822096,-10620,-324852,-1963398,101766,-6126
2563,-1822940,-10446,-324828,-1963038,102354,-6332
2564,-1823484,-10006,-324728,-1963070,101610,-6144
2565,-1823896,-10118,-324116,-1963418,102202,-5950
2566,-1825136,-9494,-324428,-1964262,101650,-4902
2567,-1826796,-9356,-324732,-1964738,101558,-4600
2568,-1826688,-9186,-324692,-1965494,102446,-4276
2569,-1828148,-8858,-324404,-1964858,102630,-3884
2570,-1827940,-8626,-324608,-1965478,102938,-4064
2571,-1828376,-9338,-324584,-1966722,102918,-4378
2572,-1829152,-8938,-324044,-1968106,103034,-4556
2573,-1830932,-8518,-324172,-1969042,102954,-4942
2574,-1831652,-8794,-324200,-1969434,103458,-5062
2575,-1832672,-9126,-324464,-1970634,103750,-4744
2576,-1833084,-9046,-324776,-1971542,103126,-4752
2577,-1833588,-9226,-324512,-1970602,102422,-4810
2578,-1835660,-9600,-325392,-1971142,102254,-5760
2579,-1836880,-9996,-326040,-1972434,102810,-5804
2580,-1838012,-10684,-325860,-1973394,103682,-6064
2581,-1838992,-10570,-327212,-1973366,103378,-6406
2582,-1838152,-10566,-327376,-1974078,102982,-6538
2583,-1838016,-10158,-327220,-1974946,102258,-6778
2584,-1838752,-9992,-327280,-1976118,102058,-6868
2585,-1839272,-9690,-327120,-1976218,102562,-6908
2586,-1839912,-10148,-327984,-1976798,101810,-7094
2587,-1840136,-9682,-328520,-1977962,102306,-7190
2588,-1840596,-9458,-328812,-1978778,101446,-6950
2589,-1841428,-9580,-329240,-1979178,101674,-7010
2590,-1842192,-9172,-329460,-1980022,101186,-6716
2591,-1842712,-9398,-330824,-1980986,100242,-6536
2592,-1842804,-9458,-331720,-1981566,100382,-6396
2593,-1843308,-9412,-332096,-1982930,100986,-6802
2594,-1843976,-9182,-331896,-1984382,100882,-6614
2595,-1844784,-9992,-331640,-1985574,100126,-6300
2596,-1845668,-9816,-331200,-1986834,99950,-6476
2597,-1846520,-9680,-331176,-1987854,100658,-7118
2598,-1847732,-9452,-330608,-1988702,100930,-7598
2599,-1848416,-9304,-330672,-1989042,101030,-7926
2600,-1849292,-9840,-330348,-1989878,101814,-8294
2601,-1849520,-9404,-330128,-1990426,101786,-7950
2602,-1849940,-10110,-330196,-1991290,101478,-7840
2603,-1851356,-10260,-330000,-1992646,101750,-8092
2604,-1852596,-9690,-329996,-1993570,101602,-8336
2605,-1853300,-9656,-330236,-1993826,101638,-8416
2606,-1854032,-9032,-330436,-1994714,101074,-8836
2607,-1854504,-9204,-330264,-1995134,100922,-8538
2608,-1855940,-9478,-329816,-1995818,100806,-8824
2609,-1856752,-9862,-330132,-1995826,101538,-9366
2610,-1857236,-9990,-330592,-1996814,101894,-9162
2611,-1858036,-10150,-330676,-1997354,101826,-9478
2612,-1858748,-10642,-330556,-1999062,101910,-9382
2613,-1859640,-10596,-330352,-1999350,102246,-10228
2614,-1860932,-10244,-331176,-2000026,101578,-9992
2615,-1861744,-10258,-331712,-2000098,101450,-9234
2616,-1862776,-10282,-331904,-1999654,101466,-8880
2617,-1862992,-10464,-332464,-2000486,101638,-8804
2618,-1863268,-10420,-333288,-2001606,102194,-8690
2619,-1863856,-11114,-333776,-2002490,102898,-8460
2620,-1864192,-11174,-334332,-2002854,103322,-8298
2621,-1864680,-11230,-334532,-2003994,103202,-8240
2622,-1865728,-11550,-335336,-2004838,103410,-7992
2623,-1865868,-11794,-335548,-2005422,103270,-7940
2624,-1866036,-12074,-335864,-2006106,103646,-7196
2625,-1866684,-12392,-335424,-2007366,104102,-6922
2626,-1867604,-11904,-334788,-2008086,104026,-6750
2627,-1868648,-11698,-335040,-2008458,104718,-6790
2628,-1869176,-11704,-334284,-2008990,104562,-7038
2629,-1869908,-11478,-334196,-2009458,104902,-6682
2630,-1870352,-11664,-334540,-2009518,104338,-6914
2631,-1871048,-11886,-334292,-2009694,104574,-6332
2632,-1871888,-11704,-333576,-2010190,105118,-6198
2633,-1872332,-11774,-333976,-2011058,104658,-5236
2634,-1873636,-11870,-334104,-2010650,105290,-4830
2635,-1874056,-11872,-334960,-2011322,106398,-4630
2636,-1874760,-11654,-335584,-2012134,106218,-4654
2637,-1875360,-11578,-336048,-2012746,106670,-4618
2638,-1875752,-11996,-335828,-2013062,107474,-4748
2639,-1875972,-12278,-335480,-2014366,107698,-5014
2640,-1876764,-12164,-336024,-2015430,107774,-4914
2641,-1877424,-12086,-335992,-2015674,107966,-4788
2642,-1877268,-12252,-336128,-2017254,108582,-5326
2643,-1877800,-11382,-336176,-2018130,108238,-5030
2644,-1878584,-12336,-336244,-2019430,108670,-5134
2645,-1878572,-12328,-336244,-2019522,108350,-5212
2646,-1879072,-12506,-336584,-2020338,108266,-4196
2647,-1879504,-11936,-337008,-2021054,108866,-4366
2648,-1880720,-11556,-337152,-2021018,108814,-4068
2649,-1880916,-10932,-337700,-2021154,108654,-4146
2650,-1881840,-10792,-337648,-2022434,108878,-4796
2651,-1882704,-10984,-337248,-2023126,108830,-4736
2652,-1883128,-10966,-337292,-2023358,108578,-4938
2653,-1883356,-11232,-336568,-2023766,109370,-5502
2654,-1883952,-11606,-337044,-2025226,110030,-5222
2655,-1884452,-12608,-336636,-2025478,109514,-5080
2656,-1884816,-12400,-336912,-2025758,109810,-5040
2657,-1885004,-12484,-336984,-2026590,109990,-4896
2658,-1885640,-11646,-337296,-2027566,110390,-4866
2659,-1886220,-11434,-336596,-2028142,111074,-4412
2660,-1886764,-11226,-336108,-2029106,111574,-3412
2661,-1886980,-11334,-335764,-2028758,111510,-3316
2662,-1887316,-11078,-335392,-2030186,111254,-3106
