,0
1541,19208
1542,19304
1543,19462
1544,19214
1545,18866
1546,18774
1547,19234
1548,18578
1549,18150
1550,18372
1551,18350
1552,17922
1553,18148
1554,17996
1555,18226
1556,18470
1557,18310
1558,17954
1559,18394
1560,18724
1561,18670
1562,19026
1563,18632
1564,18266
1565,18676
1566,18560
1567,17952
1568,18462
1569,18538
1570,18494
1571,18464
1572,18534
1573,17832
1574,17656
1575,17658
1576,17486
1577,17042
1578,16536
1579,16580
1580,16462
1581,16310
1582,17382
1583,16830
1584,16988
1585,17078
1586,16662
1587,17402
1588,17640
1589,17606
1590,17440
1591,17868
1592,17678
1593,17490
1594,17512
1595,17554
1596,18104
1597,18262
1598,18736
1599,18746
1600,18874
1601,19158
1602,19140
1603,18734
1604,18052
1605,18752
1606,19078
1607,18844
1608,18954
1609,18888
1610,18406
1611,18804
1612,18854
1613,19098
1614,18778
1615,18080
1616,18500
1617,18046
1618,17494
1619,17674
1620,17264
1621,17514
1622,17460
1623,17624
1624,17408
1625,17172
1626,17894
1627,18050
1628,18832
1629,19276
1630,19106
1631,18818
1632,18634
1633,18910
1634,18910
1635,19106
1636,19308
1637,19000
1638,19106
1639,18946
1640,18958
1641,19218
1642,19146
1643,18842
1644,18632
1645,18660
1646,19112
1647,19684
1648,19158
1649,19074
1650,19370
1651,19500
1652,20000
1653,20228
1654,21038
1655,20484
1656,20838
1657,20598
1658,20852
1659,20628
1660,20174
1661,19528
1662,18948
1663,18938
1664,18880
1665,18932
1666,18784
1667,19304
1668,19272
1669,20210
1670,20602
1671,20068
1672,19686
1673,19858
1674,19556
1675,18668
1676,18668
1677,19088
1678,18866
1679,19166
1680,18974
1681,18718
1682,18710
1683,18966
1684,18998
1685,18386
1686,19008
1687,18856
1688,19132
1689,18314
1690,18236
1691,18508
1692,18946
1693,18416
1694,18276
1695,17960
1696,18586
1697,19008
1698,18034
1699,18002
1700,17644
1701,17434
1702,16794
1703,16304
1704,16460
1705,15810
1706,15894
1707,16284
1708,16654
1709,17142
1710,17950
1711,17424
1712,17810
1713,17638
1714,17182
1715,17260
1716,16986
1717,16962
1718,16336
1719,15922
1720,16550
1721,16684
1722,17202
1723,16912
1724,17264
1725,17704
1726,17898
1727,17916
1728,18412
1729,17890
1730,17768
1731,17476
1732,17802
1733,18030
1734,18524
1735,19446
1736,19128
1737,19032
1738,19118
1739,19574
1740,19914
1741,19844
1742,19578
1743,20162
1744,19246
1745,19266
1746,18242
1747,18610
1748,18294
1749,17742
1750,17924
1751,17920
1752,17720
1753,17664
1754,17810
1755,18160
1756,18936
1757,18404
1758,18682
1759,18018
1760,17828
1761,17460
1762,16936
1763,17026
1764,17798
1765,18032
1766,17720
1767,17136
1768,17836
1769,16430
1770,16204
1771,16194
1772,16142
1773,15850
1774,15742
1775,15348
1776,15604
1777,15534
1778,16148
1779,15958
1780,15732
1781,15264
1782,15158
1783,15258
1784,15168
1785,15028
1786,14988
1787,15010
1788,14242
1789,14096
1790,13466
1791,13900
1792,14214
1793,14406
1794,13972
1795,13666
1796,13600
1797,13898
1798,13776
1799,13842
1800,14326
1801,14336
1802,14500
1803,14538
1804,14704
1805,14144
1806,13716
1807,13572
1808,13232
1809,12786
1810,12844
1811,12206
1812,12234
1813,13450
1814,12878
1815,12784
1816,12466
1817,12268
1818,11796
1819,12072
1820,12618
1821,12386
1822,13274
1823,13406
1824,13660
1825,13146
1826,13428
1827,13142
1828,13224
1829,13746
1830,13772
1831,14056
1832,14422
1833,14666
1834,14602
1835,14524
1836,14446
1837,14324
1838,15072
1839,14744
1840,15018
1841,15366
1842,15734
1843,15812
1844,16028
1845,16384
1846,15950
1847,16174
1848,17050
1849,17102
1850,17048
1851,17296
1852,17954
1853,18202
1854,18576
1855,19026
1856,19462
1857,19298
1858,18130
1859,18508
1860,19092
1861,19368
1862,18884
1863,18724
1864,18536
1865,18958
1866,18794
1867,19182
1868,19274
1869,19724
1870,19102
1871,19156
1872,19164
1873,19772
1874,19762
1875,19592
1876,20326
1877,21000
1878,20834
1879,21378
1880,21638
1881,21240
1882,21002
1883,21156
1884,21050
1885,21254
1886,20956
1887,21572
1888,21448
1889,21684
1890,21458
1891,21526
1892,21044
1893,21138
1894,21172
1895,21592
1896,22438
1897,22102
1898,22312
1899,21404
1900,21644
1901,21506
1902,21516
1903,21258
1904,21034
1905,21338
1906,21802
1907,20972
1908,20990
1909,20846
1910,20628
1911,19826
1912,20376
1913,20192
1914,19796
1915,20000
1916,20522
1917,20484
1918,20560
1919,20560
1920,21134
1921,21034
1922,20206
1923,19874
1924,19748
1925,19830
1926,20030
1927,19910
1928,19346
1929,20052
1930,20268
1931,19714
1932,19806
1933,20098
1934,20234
1935,20108
1936,20288
1937,20542
1938,20614
1939,20512
1940,20122
1941,20592
1942,19622
1943,19876
1944,20576
1945,20394
1946,20086
1947,19628
1948,20154
1949,20238
1950,20468
1951,20546
1952,20870
1953,21144
1954,21102
1955,20072
1956,19490
1957,19768
1958,19376
1959,18800
1960,19292
1961,19322
1962,18774
1963,19310
1964,18750
1965,18388
1966,18190
1967,18416
1968,18210
1969,18446
1970,17920
1971,17482
1972,17178
1973,17680
1974,17300
1975,16472
1976,16536
1977,16954
1978,17240
1979,17276
1980,17680
1981,17692
1982,17846
1983,18300
1984,18578
1985,18280
1986,18762
1987,19198
1988,18558
1989,18738
1990,19502
1991,19576
1992,20456
1993,20654
1994,20956
1995,19760
1996,20376
1997,20144
1998,19538
1999,18914
2000,18948
2001,19384
2002,19476
2003,18860
2004,18932
2005,19372
2006,18596
2007,19154
2008,19240
2009,19210
2010,20006
2011,19850
2012,19876
2013,20058
2014,20116
2015,20056
2016,20040
2017,20902
2018,20450
2019,20280
2020,20728
2021,20990
2022,20890
2023,20840
2024,21478
2025,20774
2026,20072
2027,19812
2028,19646
2029,20114
2030,20040
2031,19824
2032,19936
2033,19838
2034,19142
2035,18864
2036,19134
2037,18548
2038,18096
2039,18170
2040,18136
2041,17842
2042,17358
2043,17308
2044,17760
2045,17336
2046,17168
2047,17338
2048,17150
2049,17368
2050,17566
2051,18092
2052,18516
2053,18478
2054,18528
2055,18500
2056,18066
2057,17238
2058,17190
2059,17196
2060,17492
2061,16884
2062,16600
2063,15742
2064,15846
2065,15894
2066,15994
2067,15624
2068,15686
2069,16132
2070,16808
2071,16192
2072,15952
2073,16186
2074,16748
2075,16836
2076,16902
2077,17188
2078,16796
2079,17180
2080,16760
2081,16856
2082,17150
2083,16762
2084,16892
2085,17586
2086,17290
2087,18054
2088,17810
2089,17862
2090,17588
2091,18112
2092,18216
2093,18258
2094,18874
2095,18448
2096,17494
2097,17438
2098,16546
2099,16444
2100,15658
2101,15320
2102,14824
2103,15282
2104,15074
2105,15016
2106,14780
2107,15168
2108,15272
2109,15912
2110,16552
2111,16608
2112,16558
2113,17136
2114,17650
2115,17126
2116,17990
2117,18594
2118,17844
2119,17744
2120,16780
2121,16730
2122,16876
2123,16884
2124,17208
2125,16892
2126,17322
2127,17638
2128,18534
2129,17722
2130,17614
2131,17314
2132,17480
2133,17190
2134,17544
2135,18088
2136,17894
2137,18232
2138,18314
2139,18158
2140,18124
2141,17152
2142,17610
2143,17288
2144,17372
2145,18442
2146,18532
2147,18296
2148,18742
2149,18908
2150,19124
2151,19562
2152,19680
2153,19898
2154,20006
2155,19508
2156,20114
2157,20660
2158,20446
2159,20918
2160,20528
2161,20604
2162,21154
2163,20508
2164,20164
2165,20412
2166,20096
2167,19780
2168,20040
2169,20500
2170,20406
2171,20486
2172,20904
2173,20422
2174,20130
2175,20072
2176,20096
2177,20820
2178,21168
2179,21734
2180,21312
2181,21726
2182,22514
2183,22214
2184,22150
2185,22124
2186,23020
2187,23494
2188,23786
2189,23678
2190,23534
2191,24240
2192,23512
2193,23554
2194,23932
2195,24420
2196,24400
2197,24458
2198,25398
2199,25080
2200,24426
2201,24242
2202,23464
2203,23752
2204,24302
2205,24400
2206,24216
2207,24108
2208,23810
2209,24484
2210,24516
2211,24060
2212,24146
2213,24696
2214,23776
2215,23202
2216,23422
2217,23000
2218,23332
2219,23550
2220,23024
2221,22986
2222,22752
2223,22966
2224,22800
2225,21770
2226,21714
2227,21812
2228,22158
2229,21944
2230,22046
2231,22092
2232,22134
2233,22364
2234,21684
2235,20886
2236,20738
2237,21102
2238,20908
2239,21116
2240,20296
2241,20152
2242,21054
2243,20510
2244,20914
2245,20542
2246,20042
2247,19762
2248,20176
2249,20392
2250,19820
2251,20072
2252,20182
2253,19268
2254,19860
2255,19812
2256,20094
2257,20170
2258,20206
2259,20428
2260,20660
2261,20710
2262,20202
2263,20066
2264,20166
2265,20736
2266,20576
2267,20520
2268,20760
2269,20850
2270,21342
2271,21674
2272,22230
2273,22210
2274,22432
2275,23008
2276,23372
2277,23206
2278,23176
2279,23280
2280,23228
2281,22144
2282,22098
2283,22082
2284,21874
2285,21262
2286,21526
2287,21138
2288,21264
2289,20860
2290,20756
2291,21174
2292,21014
2293,20366
2294,20598
2295,20910
2296,21236
2297,20794
2298,20276
2299,19988
2300,20150
2301,20416
2302,20356
2303,20284
2304,20332
2305,20934
2306,20580
2307,20840
2308,21222
2309,21074
2310,21120
2311,20868
2312,20904
2313,20530
2314,19880
2315,20248
2316,19448
2317,19244
2318,18646
2319,18674
2320,18494
2321,18258
2322,18624
2323,18744
2324,18674
2325,18888
2326,18888
2327,18560
2328,18500
2329,18618
2330,18172
2331,18224
2332,18326
2333,18728
2334,18570
2335,18730
2336,18706
2337,19090
2338,19410
2339,18522
2340,18308
2341,17796
2342,17698
2343,17598
2344,17444
2345,16156
2346,16074
2347,16320
2348,17222
2349,17068
2350,16802
2351,17510
2352,17390
2353,17540
2354,17632
2355,18008
2356,17256
2357,17726
2358,17686
2359,17504
2360,17714
2361,17338
2362,17342
2363,17008
2364,17162
2365,17056
2366,17232
2367,17068
2368,17510
2369,18232
2370,17234
2371,16888
2372,18064
2373,17384
2374,17272
2375,16458
2376,16514
2377,17486
2378,17298
2379,16746
2380,17004
2381,17694
2382,18058
2383,18114
2384,18480
2385,18464
2386,18416
2387,18088
2388,18260
2389,17464
2390,17380
2391,17642
2392,17414
2393,17362
2394,17284
2395,16860
2396,16326
2397,16712
2398,16354
2399,15878
2400,15784
2401,15640
2402,15112
2403,14914
2404,14370
2405,14778
2406,15002
2407,14806
2408,15544
2409,15244
2410,15982
2411,16488
2412,16398
2413,16608
2414,16352
2415,16576
2416,16226
2417,16344
2418,16336
2419,16784
2420,17950
2421,17220
2422,18034
2423,17430
2424,17078
2425,17604
2426,17228
2427,16948
2428,16542
2429,16340
2430,16288
2431,16222
2432,15680
2433,15516
2434,15656
2435,16174
2436,16054
2437,16122
2438,15946
2439,15886
2440,15540
2441,14950
2442,14638
2443,14916
2444,14744
2445,14556
2446,14514
2447,14378
2448,14226
2449,14576
2450,14012
2451,14080
2452,14306
2453,14542
2454,13842
2455,14168
2456,14306
2457,14842
2458,15346
2459,15292
2460,15554
2461,15002
2462,15128
2463,15316
2464,15866
2465,15460
2466,15608
2467,16114
2468,15644
2469,15546
2470,15260
2471,15192
2472,15224
2473,14714
2474,15072
2475,15164
2476,14968
2477,15316
2478,14786
2479,15580
2480,15776
2481,15964
2482,15902
2483,15604
2484,15662
2485,16218
2486,16348
2487,16496
2488,16202
2489,16352
2490,16410
2491,16490
2492,16300
2493,16470
2494,16086
2495,16702
2496,16582
2497,16862
2498,17766
