,0
1967,8508
1968,9530
1969,8722
1970,9402
1971,9782
1972,9650
1973,9416
1974,9004
1975,9092
1976,8636
1977,9098
1978,9184
1979,8914
1980,8832
1981,9156
1982,8606
1983,9326
1984,9932
1985,8992
1986,8700
1987,9400
1988,9100
1989,8816
1990,8840
1991,8458
1992,8486
1993,8418
1994,8786
1995,9898
1996,10554
1997,10622
1998,10946
1999,10584
2000,10168
2001,10052
2002,10276
2003,9928
2004,8912
2005,9066
2006,9438
2007,9098
2008,8898
2009,8598
2010,8396
2011,7748
2012,8412
2013,7922
2014,7642
2015,7836
2016,8642
2017,8024
2018,8374
2019,8618
2020,9354
2021,9314
2022,9376
2023,9642
2024,9250
2025,10476
2026,10256
2027,10610
2028,10862
2029,10790
2030,10554
2031,10230
2032,10960
2033,10418
2034,10730
2035,11346
2036,11528
2037,11936
2038,12052
2039,11872
2040,12150
2041,11606
2042,11024
2043,10800
2044,10764
2045,10648
2046,10446
2047,10720
2048,10578
2049,10802
2050,11272
2051,11486
2052,11376
2053,11652
2054,10908
2055,11080
2056,11406
2057,11754
2058,11506
2059,11646
2060,11716
2061,11714
2062,11786
2063,11734
2064,12046
2065,11330
2066,11880
2067,12562
2068,12582
2069,12906
2070,13410
2071,13362
2072,13416
2073,14092
2074,14066
2075,13628
2076,13834
2077,14562
2078,14442
2079,14916
2080,14082
2081,14064
2082,13994
2083,14038
2084,13666
2085,13698
2086,14100
2087,13314
2088,12998
2089,12630
2090,13188
2091,12798
2092,12366
2093,12406
2094,12754
2095,12330
2096,12112
2097,12060
2098,12346
2099,12768
2100,13006
2101,12598
2102,12564
2103,12174
2104,12672
2105,11724
2106,10788
2107,10864
2108,11308
2109,11022
2110,10788
2111,10418
2112,9554
2113,9044
2114,8960
2115,8638
2116,8456
2117,8816
2118,9716
2119,10594
2120,10516
2121,10758
2122,10524
2123,9624
2124,10162
2125,10244
2126,9788
2127,9562
2128,9300
2129,8912
2130,9128
2131,8940
2132,8480
2133,7976
2134,8154
2135,8018
2136,8966
2137,8862
2138,8498
2139,8530
2140,8340
2141,7648
2142,8056
2143,8468
2144,8184
2145,8030
2146,8514
2147,9466
2148,10028
2149,9486
2150,9860
2151,9854
2152,10192
2153,9364
2154,9170
2155,9018
2156,8252
2157,7768
2158,7930
2159,8274
2160,8442
2161,8852
2162,8678
2163,8610
2164,8742
2165,9112
2166,9064
2167,8900
2168,8832
2169,9250
2170,9046
2171,9260
2172,9082
2173,8962
2174,9058
2175,8376
2176,8038
2177,8372
2178,8086
2179,8334
2180,8766
2181,9116
2182,9240
2183,9300
2184,8790
2185,8550
2186,8232
2187,8370
2188,8634
2189,8340
2190,8112
2191,8088
2192,7698
2193,6866
2194,7010
2195,6806
2196,6652
2197,7372
2198,7868
2199,8286
2200,7718
2201,7054
2202,6640
2203,6892
2204,6240
2205,6898
2206,6860
2207,6594
2208,6788
2209,6490
2210,6462
2211,6784
2212,6868
2213,6214
2214,6600
2215,6272
2216,6096
2217,6830
2218,7420
2219,6934
2220,7190
2221,6924
2222,6654
2223,6566
2224,6428
2225,6994
2226,7260
2227,7148
2228,6970
2229,6644
2230,6362
2231,6362
2232,6480
2233,7116
2234,7270
2235,6842
2236,6970
2237,7126
2238,7288
2239,6902
2240,7070
2241,6684
2242,7042
2243,6766
2244,6600
2245,6242
2246,7186
2247,7938
2248,7974
2249,8364
2250,8466
2251,8996
2252,9624
2253,10016
2254,10106
2255,9314
2256,9616
2257,9194
2258,9670
2259,10380
2260,9780
2261,9632
2262,9722
2263,9580
2264,9016
2265,9264
2266,10138
2267,10484
2268,10648
2269,10240
2270,9814
2271,9806
2272,9832
2273,10038
2274,9846
2275,9198
2276,9388
2277,8816
2278,8514
2279,8040
2280,7950
2281,7786
2282,7922
2283,8506
2284,8254
2285,8380
2286,9048
2287,8714
2288,9688
2289,9628
2290,10164
2291,10580
2292,10458
2293,9928
2294,9706
2295,9560
2296,9930
2297,10880
2298,10498
2299,9924
2300,9956
2301,9898
2302,9882
2303,9872
2304,9700
2305,9916
2306,10440
2307,10194
2308,9940
2309,9580
2310,8838
2311,9076
2312,8894
2313,8452
2314,8218
2315,7992
2316,8690
2317,9308
2318,9418
2319,10124
2320,9384
