,0.2,0.4,0.6,0.8,1,1.2
2409,-1014,10158,-15012,-16280,-17008,17318
2410,-864,10056,-14840,-16160,-16870,17436
2411,-584,10478,-14756,-15992,-16984,17436
2412,-646,10746,-14434,-15764,-17072,17426
2413,-776,10386,-14286,-16110,-17172,17624
2414,-638,10616,-14304,-16012,-16956,17264
2415,-494,10716,-14482,-15948,-17172,17556
2416,-1002,10468,-14868,-15986,-17160,17652
2417,-650,10690,-14652,-15810,-17388,17432
2418,-550,10842,-14472,-16054,-17162,17584
2419,-232,10988,-14224,-16130,-16632,17732
2420,-178,11018,-14376,-16262,-16948,17646
2421,-446,11236,-14596,-16628,-17180,17784
2422,-612,10466,-14848,-16238,-16920,17294
2423,-614,10452,-14876,-15968,-16904,17592
2424,-362,10624,-14594,-15746,-16820,17500
2425,-230,10640,-14456,-15820,-17118,17538
2426,-248,10652,-14352,-15804,-17142,17590
2427,118,10842,-14372,-15960,-16736,17540
2428,-254,10756,-14736,-16278,-16800,17052
2429,-234,10546,-14686,-16106,-16866,17228
2430,232,10958,-14362,-15990,-16766,17354
2431,604,11302,-14308,-15884,-16756,17638
2432,218,11078,-14464,-16066,-16936,17684
2433,-32,10802,-14332,-16092,-16978,17380
2434,-102,10610,-14628,-16292,-16832,17670
2435,94,10418,-14844,-16098,-16710,17316
2436,-120,10424,-15162,-16304,-16914,17326
2437,-154,10328,-15028,-16308,-17084,17138
2438,-548,10832,-14750,-16296,-17004,17594
2439,-426,11198,-14562,-16214,-16766,17470
2440,-160,11494,-14332,-15878,-16724,17612
2441,-14,11372,-14110,-16028,-16878,17538
2442,-398,10838,-14554,-16032,-16924,17706
2443,-330,10790,-14730,-15930,-16912,17656
2444,-290,11102,-14734,-15996,-16876,17794
2445,-368,10938,-14682,-16310,-16492,17428
2446,-344,10730,-14362,-16164,-17138,17298
2447,-830,10558,-15002,-16116,-17144,17428
2448,-436,10790,-14486,-15858,-16836,17704
2449,-336,10762,-14684,-16386,-17094,17286
2450,-632,10450,-14618,-16428,-16960,17084
2451,-202,10570,-15132,-16204,-17308,17602
2452,318,10922,-14674,-16132,-17008,17310
2453,344,10720,-14638,-16292,-16868,17474
2454,386,10582,-14124,-15958,-16862,17290
2455,402,10602,-14416,-16074,-16894,17376
2456,1150,10866,-14616,-16098,-17066,17550
2457,276,10428,-14918,-15996,-17002,17536
2458,644,10868,-14570,-15810,-16744,17322
2459,1212,11428,-14048,-15758,-16908,17624
2460,1058,10948,-14382,-16104,-17394,17256
2461,636,10764,-14950,-16058,-17154,17202
2462,316,10706,-14286,-16144,-16942,17438
2463,358,10772,-14394,-16274,-17052,17492
2464,230,10900,-14500,-16238,-16968,17470
2465,252,10522,-14762,-16014,-16766,17552
2466,78,10614,-14542,-16240,-16752,17480
2467,-170,10222,-14764,-16414,-16994,17420
2468,90,10314,-14588,-16322,-17014,17486
2469,126,10826,-14654,-15936,-16946,17640
2470,-98,10410,-14578,-16324,-17164,17148
2471,-238,10384,-14374,-16284,-17036,17292
2472,-898,10392,-14662,-16270,-17124,17202
2473,-392,10788,-14498,-15688,-16902,17608
2474,-112,10714,-14652,-15874,-16876,17640
2475,56,10712,-14810,-16068,-17060,17810
2476,-470,10466,-14738,-16144,-17134,17472
2477,-332,10380,-14830,-16042,-17082,17254
2478,-738,10306,-14588,-16292,-16936,17404
2479,-676,10544,-14554,-15974,-16982,17512
2480,-426,10562,-14452,-15892,-16580,17512
2481,-374,10734,-14904,-16054,-16596,17452
2482,190,10980,-14460,-15978,-16676,17482
2483,534,10978,-14450,-16104,-16648,17374
2484,382,10900,-14084,-16094,-17048,17042
2485,184,11056,-14404,-16044,-16840,17564
2486,386,10530,-14796,-16152,-16882,17398
2487,-44,10378,-15064,-16050,-16874,17522
2488,376,11340,-14186,-15832,-16848,17914
2489,658,11606,-14084,-15814,-16670,17664
2490,878,11406,-14222,-16122,-16744,17752
2491,684,11366,-14448,-16376,-16868,17558
2492,824,11380,-14096,-15698,-16754,17560
2493,532,11460,-14344,-15556,-16854,17464
2494,514,11132,-14838,-15510,-16958,17410
2495,368,11186,-14514,-15906,-17070,17230
2496,266,11270,-14228,-16198,-16916,17412
2497,486,11102,-14458,-15940,-17142,17464
2498,566,11026,-14586,-16114,-17004,17584
2499,-96,10434,-14506,-16454,-17018,17412
2500,-330,10452,-14604,-16106,-16892,17366
2501,-348,10186,-14692,-16372,-16908,17210
2502,-540,10416,-14522,-15980,-16884,17404
2503,-490,10830,-14716,-15880,-16786,17374
2504,210,11242,-14588,-16128,-16844,17834
2505,-112,10832,-14780,-16500,-17256,17188
2506,-226,10724,-14568,-15980,-16976,17268
2507,-316,11038,-14266,-15892,-16836,17396
2508,-228,10976,-14070,-15978,-16762,17476
2509,-414,10154,-14142,-16200,-17062,17534
2510,-498,10032,-14414,-16248,-17186,17626
2511,-454,10620,-14374,-15810,-17216,17758
2512,-704,10500,-14586,-15910,-16610,17374
2513,-902,10402,-14768,-16176,-16928,17754
2514,-910,10852,-14746,-15910,-16960,17284
2515,-470,10950,-14582,-16168,-16936,17520
2516,-334,10954,-15004,-16062,-16840,17568
2517,-558,10724,-14722,-16180,-16838,17790
2518,-38,11238,-14532,-16204,-16814,17576
2519,-226,11052,-14508,-16090,-17090,17256
2520,546,11696,-13798,-15648,-16580,17438
2521,90,11208,-14276,-15592,-16998,17716
2522,-28,11144,-14624,-15788,-16850,17612
2523,-334,10984,-14560,-16146,-16838,17298
2524,-226,10662,-14608,-15952,-16668,17162
2525,-232,10896,-14788,-16170,-16974,17224
2526,-362,10570,-14818,-16316,-16742,17098
2527,2,10960,-14270,-16224,-16716,17168
2528,-102,11040,-14330,-15916,-17086,17440
2529,-356,10964,-14544,-16160,-16978,17540
2530,-304,10974,-14556,-15862,-17002,17448
2531,-158,11004,-14922,-15834,-17164,17076
2532,174,11770,-14744,-15600,-17044,17590
2533,-354,11222,-15022,-16246,-16750,17102
2534,-6,11034,-14850,-16276,-16934,17282
2535,-42,11102,-14766,-15768,-17198,17434
2536,-488,10432,-14606,-16124,-17096,17340
2537,-704,10644,-14330,-16478,-16956,17290
2538,-224,11164,-14064,-16238,-16676,17788
2539,76,10876,-14384,-16172,-16912,17514
2540,-6,10538,-14610,-16070,-16832,17230
2541,-48,10622,-14710,-15976,-17280,17224
2542,4,10842,-14598,-16102,-17078,17298
2543,24,10642,-14370,-15994,-16910,17054
2544,-226,10764,-14622,-16302,-17070,17016
2545,-76,10652,-14522,-15872,-16598,17524
2546,12,10684,-14740,-16056,-16692,17148
2547,332,10974,-14440,-15852,-16920,17030
2548,560,11474,-14508,-15906,-16720,17150
2549,996,11782,-14362,-15594,-16736,17580
2550,1052,11520,-14382,-15742,-16678,17510
2551,466,10900,-14590,-16042,-16870,17414
2552,32,10464,-14662,-16640,-17190,16934
2553,226,10586,-14350,-16180,-16668,17340
2554,-114,10428,-14922,-16168,-17186,17336
2555,-132,10384,-14334,-15834,-17032,17240
2556,152,10582,-14214,-15952,-16972,17396
2557,558,10976,-14270,-15912,-16506,17234
2558,960,11586,-14326,-16070,-16652,17304
2559,930,11240,-14708,-16188,-16800,17174
2560,576,11008,-14412,-16092,-16712,17390
2561,150,10736,-14472,-16100,-16960,17254
2562,384,10614,-14220,-16154,-16884,17466
2563,714,10844,-14350,-15860,-16798,17854
2564,800,10824,-14290,-16244,-17094,17566
2565,874,10770,-14608,-16112,-17206,17368
2566,1132,11524,-14432,-16016,-16834,17462
2567,784,11544,-14402,-16026,-16608,17434
2568,640,11420,-14384,-15980,-16810,17466
2569,738,11288,-14162,-15876,-16748,17928
2570,344,10944,-14706,-16408,-17004,17506
2571,462,10452,-14920,-16318,-17126,17264
2572,804,11202,-14618,-15962,-16966,17642
2573,924,11550,-14404,-15798,-16752,17400
2574,580,11052,-14814,-15910,-16700,17618
2575,288,10802,-14378,-15970,-16820,17488
2576,330,10958,-14706,-16082,-16696,17452
2577,272,11104,-14418,-16066,-17002,17336
2578,352,11230,-14186,-15736,-16592,17316
2579,552,11318,-14036,-15496,-16534,17518
2580,248,11176,-14578,-15688,-17220,17418
2581,48,11046,-14770,-15920,-17204,17194
2582,-62,11354,-14640,-15810,-17110,17218
2583,144,11096,-14824,-15856,-16896,17496
2584,-286,10872,-14444,-16010,-16844,17572
2585,-52,10888,-14188,-15760,-17098,17358
2586,270,11208,-13982,-15808,-16860,17380
2587,-14,10878,-14454,-15998,-16758,17452
2588,-44,11156,-14308,-15996,-16892,17600
2589,-118,10858,-14520,-16058,-16838,17484
2590,306,10872,-14404,-15784,-16678,17610
2591,166,11044,-14694,-15874,-17080,17756
2592,-90,10892,-14640,-16160,-17102,17808
2593,-248,10688,-14756,-16230,-17198,17012
2594,-156,10714,-14352,-16316,-17110,17276
2595,-176,10650,-14244,-16120,-16766,17416
2596,70,10688,-14326,-15876,-16770,17506
2597,254,11044,-14722,-15874,-17156,17498
2598,324,11188,-14458,-15966,-16710,17486
2599,270,10748,-14494,-16338,-16808,17336
2600,104,10404,-14730,-16550,-17118,17142
2601,462,11044,-14348,-16088,-16822,17496
2602,280,10854,-14362,-15962,-16932,17130
2603,280,11080,-14498,-15764,-16668,17626
2604,-46,11032,-14528,-16218,-16768,17666
2605,-134,11028,-14716,-16262,-16750,17548
2606,92,11276,-14244,-16390,-16854,17608
2607,124,11056,-14498,-15994,-17062,17420
2608,-244,10820,-14746,-15866,-17004,17458
2609,-438,10416,-14836,-15834,-16976,17558
2610,-554,10350,-14552,-16084,-16982,17404
2611,-680,10432,-14318,-16084,-16914,17896
2612,-1198,10512,-14774,-16476,-17042,17910
2613,-754,10844,-14466,-16208,-16916,17604
2614,-356,11204,-14548,-16020,-16686,17464
2615,-118,11286,-14402,-15826,-16922,17738
2616,-618,10918,-14760,-15866,-17156,17614
2617,-692,10890,-14698,-16264,-17462,17290
2618,-1050,10372,-14830,-16262,-16944,17092
2619,-1178,10030,-15180,-16526,-17320,17186
2620,-1032,10112,-14584,-16508,-16596,17200
2621,-676,10524,-14576,-16098,-16614,17446
2622,-758,10294,-14412,-15714,-16744,17556
2623,-900,10258,-14372,-16000,-16806,17532
2624,-934,10436,-14706,-15970,-16868,17718
2625,-624,10504,-14570,-15996,-16598,17562
2626,-364,10556,-14428,-16210,-17066,17582
2627,-430,10760,-14480,-16180,-16936,17494
2628,-518,11074,-14504,-16204,-17058,17106
2629,-384,10948,-14408,-16034,-16762,17400
2630,-470,11162,-14354,-16060,-16686,17414
2631,-246,11312,-14334,-16340,-17036,17368
2632,336,11476,-14606,-15916,-16822,17618
2633,342,11138,-14342,-15640,-16778,17512
2634,452,10804,-14504,-15964,-17062,17314
2635,320,10592,-14574,-16276,-16924,17188
2636,136,10570,-14548,-16114,-16950,17228
2637,262,10758,-14668,-15908,-16958,17312
2638,254,10780,-14642,-16204,-16714,17312
2639,316,10862,-14696,-16466,-17020,17474
2640,378,11136,-14882,-16022,-16780,17316
2641,1066,11344,-14486,-15914,-16636,17536
2642,1382,11050,-14252,-15708,-16700,17634
2643,1564,10902,-14218,-15698,-16832,17506
2644,1314,10818,-14124,-16062,-16820,17268
2645,1040,10534,-14272,-15888,-16910,17258
2646,896,10634,-14558,-16324,-17170,17012
2647,1178,10714,-14598,-15924,-16956,17508
2648,760,10858,-14598,-16202,-16994,17380
2649,508,10554,-14456,-16234,-17064,17228
2650,332,10372,-14922,-16298,-16956,17324
2651,366,10684,-14504,-16262,-16658,17788
2652,70,10620,-14580,-16176,-16682,17442
2653,426,10984,-14728,-16316,-16720,17398
2654,478,11208,-14754,-16278,-16620,17338
2655,516,11284,-14624,-16278,-16938,17418
2656,672,11046,-14758,-16198,-17074,17640
2657,540,11002,-14432,-16076,-17194,17600
2658,998,11200,-14212,-16116,-16548,17662
2659,706,11116,-14804,-16136,-16544,17520
2660,1098,11534,-14482,-15850,-16752,17390
2661,1024,11174,-14474,-16012,-17188,17684
2662,736,10892,-14374,-16130,-16980,17264
2663,142,10786,-14700,-16138,-16846,17284
2664,670,10890,-14572,-15958,-16982,17594
2665,-72,10548,-14706,-16170,-17138,17264
2666,-652,10638,-14740,-16274,-16952,17750
2667,-310,10718,-14386,-16054,-16652,17612
2668,136,11270,-14172,-16270,-16492,17872
2669,-240,10882,-14832,-16490,-16834,17486
2670,-266,10764,-14506,-16284,-16946,17460
2671,132,10886,-14740,-15946,-17316,17336
2672,238,11510,-14418,-15954,-16958,17572
2673,358,11250,-14450,-16096,-16566,17578
2674,8,10614,-14646,-16440,-16778,17226
2675,314,10860,-14502,-16296,-16702,17460
2676,498,11024,-14466,-16006,-16934,17264
2677,566,10932,-14348,-15814,-16976,17620
2678,286,10502,-14570,-16036,-17172,17552
2679,246,10940,-14520,-16214,-17246,17616
2680,188,11120,-14452,-16286,-17338,17570
2681,380,11262,-14576,-16316,-17074,17668
2682,326,11084,-14430,-15898,-16558,17356
2683,214,11004,-14778,-15846,-16968,17626
2684,56,10996,-14430,-16092,-16642,17690
2685,230,10950,-14630,-16176,-17328,17622
2686,72,10966,-14700,-16024,-17088,17396
2687,-48,10550,-14754,-16254,-17196,17780
2688,-404,10282,-15076,-16426,-17298,17602
2689,202,10776,-14616,-16126,-16898,17416
2690,-292,10886,-14866,-16098,-17042,17020
2691,-370,10902,-14744,-16262,-17164,16784
2692,-726,10912,-14610,-16366,-17112,17330
2693,-858,10298,-14482,-16190,-17012,17578
2694,-598,10886,-13918,-15944,-16758,17532
2695,-350,10982,-14234,-15826,-16740,17038
2696,-294,10886,-14414,-16278,-16920,17374
2697,-162,11196,-14356,-15702,-16586,17456
2698,-218,11166,-14390,-15706,-16736,17624
2699,-324,11100,-14740,-15866,-17180,17560
2700,-342,11030,-14650,-15936,-17196,17616
2701,-412,11188,-14622,-15678,-17038,17482
2702,-42,11254,-14532,-15776,-17346,17424
2703,-100,11056,-14478,-15808,-16812,17426
2704,-66,11060,-14580,-15940,-16788,17360
2705,370,11566,-14196,-16260,-16698,17776
2706,294,11280,-14020,-15880,-16562,17404
2707,494,11208,-14476,-15974,-16736,17356
2708,104,10806,-14570,-15796,-16868,17484
2709,244,10954,-14412,-15520,-16652,17494
2710,-184,10714,-14912,-16156,-16804,17564
2711,-130,10720,-14888,-16152,-16954,17566
2712,382,11238,-14762,-16110,-17040,17666
2713,-4,10632,-15012,-16488,-17148,17854
2714,-270,10872,-14526,-16246,-16842,17546
2715,228,11100,-14278,-15876,-16768,17426
2716,216,10978,-14618,-16064,-16730,17492
2717,-198,10854,-14868,-16436,-16918,17416
2718,-66,10740,-14740,-15876,-16950,17744
2719,144,11328,-14730,-15804,-16986,17884
2720,84,10856,-14764,-16270,-16692,17324
2721,300,10902,-14950,-15970,-16760,17204
2722,490,11234,-14580,-15622,-16716,17382
2723,324,10972,-14194,-16018,-16906,17616
2724,304,10998,-14648,-16394,-16876,17612
2725,604,10870,-14318,-16328,-17044,17574
2726,564,11060,-14260,-16044,-16718,17646
2727,1148,11394,-14434,-15760,-16730,17474
2728,568,10894,-14734,-16228,-16804,17690
2729,274,10350,-14892,-16326,-16742,17300
2730,602,10782,-14632,-16176,-16970,17460
2731,774,10930,-14298,-15838,-16744,17846
2732,342,11026,-14344,-15914,-16604,17688
2733,462,10850,-14514,-16212,-16722,17692
2734,894,10976,-14366,-15968,-16926,17778
2735,696,11048,-14294,-15982,-16748,17166
2736,1062,11128,-14504,-16278,-17012,17134
2737,1054,11164,-14520,-16186,-17058,17280
2738,780,11284,-14560,-16298,-17090,17346
2739,470,10994,-14622,-16182,-16962,17400
2740,150,10724,-14754,-16292,-16902,17626
2741,28,10452,-14466,-16342,-16996,17304
2742,-272,10434,-14582,-16236,-16998,17528
2743,48,10438,-14302,-16184,-16704,17682
2744,-38,10448,-14268,-16216,-16928,17478
2745,-120,10536,-14560,-16088,-16860,17064
2746,-184,10514,-14460,-15996,-16892,17190
2747,-482,10594,-14462,-16128,-17044,17192
2748,-274,10842,-14626,-16190,-16754,17262
2749,-410,10500,-14562,-15896,-16974,17354
2750,-154,10680,-14282,-15730,-16804,17700
2751,-390,10564,-14690,-16236,-17104,17270
2752,-678,10546,-14596,-16208,-17238,16954
2753,-1030,10142,-14654,-16044,-16936,17170
2754,-924,10134,-14698,-16004,-16896,17426
2755,-610,10662,-14956,-15908,-16990,17574
2756,-608,10846,-14570,-15842,-17128,17548
2757,-342,10998,-14382,-15810,-16890,17334
2758,-404,10780,-14496,-15888,-16722,17466
2759,-300,10818,-14328,-16076,-16766,17438
2760,-438,10680,-14308,-16380,-16754,17452
2761,-516,10218,-14914,-16086,-16726,17236
2762,-636,10576,-14648,-15806,-16974,17298
2763,-488,10360,-14710,-16214,-17172,17072
2764,-26,10688,-14508,-16120,-17240,17444
2765,-436,10310,-14702,-16282,-17198,17330
2766,-342,10588,-14424,-15894,-16984,17372
2767,118,11060,-14164,-15740,-16594,17784
2768,-44,10988,-14432,-15884,-16880,17514
2769,-200,10812,-14658,-16034,-16846,17248
2770,2,10964,-14164,-16100,-16668,17214
2771,42,11186,-14374,-16232,-16610,17816
2772,102,11148,-14716,-16206,-16798,17486
2773,662,11276,-14162,-15474,-16554,17748
2774,132,10668,-14398,-15918,-16494,17374
2775,-84,10628,-14628,-15780,-16890,17182
2776,-90,11006,-14806,-15972,-17104,17478
2777,-116,10876,-14606,-16556,-16772,17730
2778,-198,10678,-14624,-16382,-17072,17330
2779,-240,10884,-14438,-16170,-17236,17706
2780,132,10764,-14360,-16042,-17142,17464
2781,-702,10014,-14686,-16460,-17184,17424
2782,-1066,10220,-15046,-16706,-16932,17644
2783,-846,10450,-14500,-16258,-16726,17496
2784,-884,10448,-14316,-15918,-16506,17202
2785,-766,10524,-14192,-15824,-16920,17378
2786,-352,10384,-14252,-16264,-17050,17322
2787,-594,9902,-14406,-16278,-16898,17348
2788,-968,9970,-14694,-16494,-17266,17398
2789,-566,10646,-14474,-15918,-17092,17768
2790,-708,10454,-14778,-16886,-17130,17212
2791,-482,10396,-14616,-16510,-17112,17452
2792,-900,10072,-14796,-16384,-16934,17216
2793,-1348,9988,-15182,-16550,-17062,17256
2794,-1236,9618,-14930,-16656,-17084,17310
2795,-1130,10032,-14604,-16096,-16864,17402
2796,-1454,10230,-14466,-16078,-16908,17612
2797,-1374,10074,-14680,-16044,-16686,17374
2798,-1256,10430,-14670,-15702,-16828,17228
2799,-1026,10512,-14770,-15928,-16988,17590
2800,-1054,10412,-14928,-16252,-17212,17268
2801,-660,10566,-15096,-16084,-17108,17402
2802,-490,10542,-14820,-16016,-16826,17682
2803,-784,10338,-14692,-16288,-17356,17498
2804,-860,10280,-15020,-16372,-17406,17484
2805,-1004,10802,-14914,-16200,-17066,17428
2806,-742,11090,-14722,-15866,-16986,17264
2807,-1100,10298,-15032,-16472,-17112,17010
2808,-1188,10184,-14698,-16390,-17130,17008
2809,-706,10546,-14442,-16286,-16872,17262
2810,-508,10934,-14454,-15954,-16836,17574
2811,104,11356,-13906,-15838,-16544,17400
2812,-102,11582,-14318,-15726,-16820,17260
2813,-356,11174,-14478,-15172,-16814,17438
2814,-318,10980,-14666,-16170,-16954,17554
2815,-248,10778,-14554,-15712,-16868,17344
2816,178,10984,-14356,-15910,-16750,17402
2817,578,11188,-14434,-16004,-16890,17736
2818,516,11228,-13824,-15888,-16848,17574
2819,452,10846,-14128,-16052,-16980,17552
2820,454,10644,-14418,-16122,-17086,17756
2821,554,10930,-14468,-16372,-16752,17492
2822,854,11112,-14222,-16224,-16820,17696
2823,924,10810,-14656,-15864,-16666,17796
2824,582,10776,-14600,-16124,-16818,17692
2825,264,10380,-14742,-16242,-17240,17656
2826,-68,10330,-14740,-15920,-16918,17484
2827,-404,10356,-14714,-16006,-16898,17486
2828,-1064,10104,-14976,-16446,-17104,17248
2829,-1046,10328,-14676,-16396,-16946,17364
2830,-984,10444,-14978,-16290,-17094,17810
2831,-766,10606,-14508,-16072,-16958,17738
2832,-688,10204,-14428,-16030,-16838,17754
2833,-440,10468,-14444,-15926,-16844,17378
2834,-144,10724,-14286,-15974,-16964,17342
2835,-172,10866,-14440,-16016,-16838,17488
2836,-256,10858,-14370,-15998,-16594,17612
2837,268,11116,-13914,-15696,-16808,17596
2838,430,11288,-14320,-15894,-16772,17442
2839,114,11030,-14408,-15842,-16636,17368
2840,240,10830,-14998,-16084,-16970,17380
2841,46,10910,-15028,-16328,-17174,17486
2842,60,10904,-14484,-16212,-16740,17440
2843,226,10732,-14466,-15950,-16916,17454
2844,-456,10246,-14664,-15966,-16962,17168
2845,-602,10316,-14504,-15912,-16704,17242
2846,-174,10846,-14088,-16252,-16882,17514
2847,70,11136,-14232,-16300,-16908,17544
2848,-210,10668,-14296,-16052,-17018,17380
2849,-152,10694,-14248,-15838,-16962,17470
2850,-492,10344,-14570,-15840,-17090,17556
2851,-150,10392,-14650,-16180,-17076,17542
2852,-132,10580,-14418,-16368,-16994,17256
2853,332,10768,-14566,-16114,-17128,17464
2854,-250,10122,-14676,-16112,-17112,17164
2855,70,10420,-14492,-16066,-17002,17738
2856,416,11030,-14504,-16194,-16818,17562
2857,184,11002,-14532,-16182,-16600,17006
2858,-250,10758,-14938,-16378,-17198,17170
2859,-22,10840,-14344,-16064,-16864,17670
2860,476,11122,-14500,-15970,-16842,17590
2861,602,11344,-14604,-15894,-16952,17404
2862,594,10890,-14712,-15994,-16892,17214
2863,116,10666,-14742,-15942,-16950,17142
2864,-118,10784,-14666,-15822,-16676,17310
2865,-184,10938,-14920,-16110,-17038,17256
2866,-276,10696,-14990,-16134,-17244,17354
2867,-370,10756,-15190,-15958,-17058,17544
2868,-508,10676,-14518,-16272,-16900,17532
2869,-404,10636,-14718,-16148,-17062,17664
2870,-166,10492,-14698,-16306,-17422,17348
2871,-258,10670,-14668,-16360,-17096,17550
2872,54,10382,-14804,-16232,-16872,17458
2873,182,10672,-14600,-15914,-17046,17756
2874,260,10998,-14468,-15610,-16874,17454
2875,246,10582,-14596,-15932,-16970,17332
2876,-120,10228,-14886,-15948,-16832,17596
2877,298,10924,-14400,-16048,-16872,17576
2878,484,11000,-14280,-15690,-17092,17430
2879,776,11064,-14254,-15696,-16868,17756
2880,376,10750,-14384,-15992,-16960,17772
2881,-98,10354,-14080,-15764,-16950,17726
2882,134,10354,-14184,-16032,-17062,17370
2883,180,10926,-14376,-15850,-17036,17448
2884,40,10700,-14446,-16146,-16646,17584
2885,-94,10798,-14676,-16084,-16960,17360
2886,164,10970,-14826,-15876,-17226,17178
2887,598,11444,-14620,-16226,-17044,17562
2888,570,10972,-15016,-15752,-16944,17260
2889,686,10842,-14982,-15916,-16844,17306
2890,706,10698,-14526,-15920,-16436,17466
2891,668,10586,-14418,-16246,-16860,17326
2892,436,10396,-14718,-16460,-16698,17266
2893,634,10830,-14128,-16036,-16484,17416
2894,368,10706,-14578,-16120,-16942,17268
2895,380,10576,-14328,-16032,-16854,17288
2896,42,10466,-14926,-16160,-16770,17568
2897,-28,10880,-14614,-15892,-16514,17542
2898,-374,10892,-14950,-15900,-16516,17398
2899,-298,10456,-14894,-16078,-17094,17342
2900,112,10772,-14624,-16218,-16580,17264
2901,516,10494,-14328,-16142,-16586,17024
2902,796,10586,-14594,-16166,-16658,17178
2903,338,10392,-14114,-16112,-16372,17218
2904,148,10774,-14234,-16226,-16628,17362
2905,318,11430,-14244,-15892,-16596,17622
2906,-320,10608,-14696,-16342,-16764,17242
2907,-632,10704,-14680,-16158,-17014,17222
2908,-516,10714,-14712,-16134,-16674,17394
2909,-570,10240,-15010,-15894,-16912,17196
2910,-482,10266,-14734,-15784,-17398,17492
2911,-652,10476,-14378,-15976,-17126,17508
2912,-252,10698,-14200,-16298,-16780,17638
2913,-530,10692,-14534,-16194,-16640,17236
2914,-744,10724,-14426,-16324,-16918,17376
2915,-600,10732,-14458,-16272,-17068,17358
2916,306,11314,-14156,-15768,-17006,17720
2917,346,11486,-14214,-15900,-17526,17598
2918,-102,10630,-14550,-16130,-17232,16908
2919,-432,10358,-14572,-16198,-17138,17168
2920,-318,10362,-14974,-16044,-16966,17262
2921,-502,10398,-14936,-15970,-16902,17318
2922,-762,10372,-14776,-15986,-17118,17404
2923,-1078,10382,-14686,-16234,-17060,17408
2924,-1216,10634,-14558,-16486,-16894,17282
2925,-346,10814,-14420,-16150,-16774,17294
2926,-178,10638,-14286,-15746,-16786,17222
2927,46,10818,-14078,-15880,-16858,17368
2928,-110,10898,-14310,-16196,-16946,17356
2929,-398,10964,-14644,-16284,-16910,17378
2930,-426,10818,-14724,-16168,-16860,17504
2931,-180,11026,-14444,-15828,-16740,17416
2932,-148,11180,-14524,-16054,-16886,17448
2933,44,10812,-14520,-16016,-16866,17260
2934,-10,10744,-14836,-16192,-17096,17026
2935,-150,10572,-14842,-16168,-17128,17046
2936,-134,10592,-14594,-16126,-17008,17340
2937,-216,10506,-14562,-16440,-17366,17184
2938,24,10602,-14324,-16200,-16926,17718
2939,-108,10682,-14338,-15630,-16780,18092
2940,-26,10876,-14334,-16086,-16966,17600
2941,-114,11252,-14220,-15934,-16780,17358
2942,56,11086,-14134,-16228,-16650,17530
2943,-80,10812,-14602,-16442,-17088,17412
2944,-24,10536,-15222,-16442,-17112,17422
2945,-292,10522,-15076,-16306,-16976,17618
2946,-286,10970,-14872,-16464,-17182,17620
2947,-414,11038,-14438,-16104,-17200,17386
2948,-324,10878,-14494,-16122,-17194,17368
2949,-720,10558,-14700,-16078,-17086,17358
2950,-798,10338,-14822,-15922,-17154,17174
2951,-708,10308,-14752,-16062,-17002,17384
2952,-430,10550,-14496,-15798,-17190,17450
2953,-476,10576,-14786,-16190,-17016,17414
2954,-154,10552,-14730,-16224,-16826,17530
2955,-92,10826,-14362,-16174,-16542,17306
2956,180,10858,-14082,-16150,-16886,17522
2957,-28,10414,-14594,-15882,-17088,17442
2958,-366,10512,-14776,-16074,-17110,17612
2959,-406,10562,-15054,-16030,-17208,17358
2960,-242,10568,-14968,-16114,-17246,17416
2961,-190,10636,-15052,-16304,-17080,17248
2962,-304,10400,-14692,-15918,-16966,17320
2963,-616,10244,-14706,-16010,-17082,17316
2964,-516,10382,-14788,-16250,-16890,17312
2965,-78,10872,-14548,-15812,-16740,17250
2966,-36,11000,-14318,-15812,-16818,17576
2967,432,10952,-14480,-16038,-16658,17442
2968,140,10614,-14874,-16364,-16952,17394
2969,46,10658,-14834,-16148,-17308,17012
2970,692,10838,-14920,-16238,-17120,17100
2971,304,10940,-14834,-16050,-16952,17416
2972,418,11248,-14474,-15616,-16892,17316
2973,380,11546,-14370,-15578,-16602,17736
2974,542,11198,-14356,-15982,-16572,17722
2975,898,11242,-14318,-15820,-17042,17502
2976,146,10582,-14838,-15964,-17066,17748
2977,-138,10222,-14856,-16280,-16994,17682
2978,-158,10436,-14958,-16302,-16794,17350
2979,-210,10634,-14856,-16236,-16798,17472
2980,-254,10408,-14606,-16172,-16882,17396
2981,-454,10340,-14866,-16284,-16618,17232
2982,-556,10378,-14898,-16360,-17016,17308
2983,-366,10360,-14748,-16120,-17356,17628
2984,-514,10514,-14698,-16082,-16686,17178
2985,-428,10464,-14292,-16332,-16992,17320
2986,-362,10612,-14704,-15548,-17318,17158
2987,-278,10846,-14496,-15588,-16924,17352
2988,0,10846,-14570,-15554,-16936,17336
2989,-364,10722,-14536,-15668,-17148,17496
2990,-338,10454,-14566,-15864,-16880,17368
2991,282,11076,-14482,-15838,-16706,17648
2992,200,11262,-14468,-15864,-16840,17718
2993,110,11206,-14796,-16228,-17046,17358
2994,-292,10566,-14850,-16196,-17088,17312
2995,-276,10494,-14706,-16058,-16644,17524
2996,-348,10608,-14630,-16098,-16888,17598
2997,-230,10518,-14666,-15966,-17266,17280
2998,-432,10440,-14582,-16460,-16960,17690
2999,-1008,9800,-14570,-16218,-17140,17590
