,0
1932,2186
1933,2024
1934,1798
1935,1588
1936,1732
1937,1836
1938,1978
1939,1966
1940,2062
1941,2144
1942,2060
1943,1952
1944,1830
1945,1686
1946,1616
1947,1356
1948,1438
1949,1538
1950,1482
1951,1524
1952,1444
1953,1732
1954,1716
1955,1272
1956,1454
1957,1292
1958,1372
1959,1658
1960,1712
1961,1858
1962,1814
1963,2046
1964,1748
1965,1832
1966,1950
1967,1898
1968,1746
1969,1928
1970,1784
1971,1780
1972,1762
1973,1724
1974,1434
1975,1338
1976,1404
1977,1064
1978,1076
1979,1282
1980,1582
1981,1740
1982,1862
1983,1976
1984,2102
1985,2264
1986,2144
1987,1940
1988,2120
1989,1926
1990,1902
1991,1658
1992,1364
1993,1654
1994,1742
1995,1864
1996,1818
1997,2014
1998,1964
1999,2130
2000,2064
2001,2096
2002,2064
2003,1926
2004,1966
2005,2026
2006,2054
2007,1660
2008,1666
2009,1606
2010,1916
2011,1870
2012,1658
2013,1820
2014,1852
2015,1430
2016,1442
2017,1732
2018,2000
2019,1992
2020,1726
2021,1626
2022,1544
2023,1492
2024,1676
2025,1596
2026,1748
2027,1722
2028,1746
2029,1642
2030,1478
2031,1902
2032,2168
2033,2510
2034,2778
2035,2582
2036,2322
2037,2342
2038,2290
2039,2028
2040,2124
2041,2032
2042,1720
2043,1716
2044,1646
2045,1510
2046,1404
2047,1536
2048,1578
2049,1652
2050,1780
2051,1440
2052,1590
2053,1864
2054,1972
2055,1844
2056,1604
2057,1812
2058,1652
2059,1620
2060,1212
2061,1228
2062,1362
2063,1570
2064,2000
2065,2116
2066,2056
2067,2132
2068,2104
2069,2020
2070,1768
2071,1896
2072,1574
2073,1570
2074,1550
2075,1896
2076,1714
2077,1868
2078,1828
2079,1966
2080,2260
2081,2266
2082,2284
2083,1784
2084,1476
2085,1558
2086,1556
2087,1904
2088,1682
2089,1798
2090,1848
2091,1680
2092,1446
2093,1274
2094,1382
2095,1346
2096,1482
2097,1362
2098,1436
2099,1494
2100,1484
2101,1314
2102,1272
2103,1380
2104,1342
2105,1558
2106,1662
2107,1734
2108,1788
2109,1948
2110,2204
2111,2178
2112,1758
2113,1714
2114,2042
2115,1624
2116,1692
2117,1472
2118,1932
2119,2304
2120,2154
2121,2312
2122,2364
2123,2104
2124,2038
2125,2090
2126,2082
2127,2168
2128,2174
2129,2168
2130,2088
2131,1944
2132,1870
2133,1522
2134,1426
2135,1462
2136,1690
2137,1786
2138,1520
2139,1544
2140,1874
2141,1754
2142,2048
2143,2044
2144,2016
2145,2096
2146,2026
2147,2182
2148,2140
2149,2064
2150,1778
2151,1704
2152,1848
2153,1930
2154,2020
2155,1826
2156,1782
2157,2106
2158,1916
2159,2052
2160,1880
2161,1866
2162,1924
2163,1650
2164,1410
2165,1486
2166,1762
2167,1768
2168,1880
2169,1688
2170,1902
2171,1814
2172,1732
2173,1680
2174,1794
2175,1830
2176,1566
2177,1376
2178,1424
2179,1566
2180,1834
2181,1934
2182,1820
2183,1710
2184,1488
2185,1576
2186,1610
2187,1734
2188,1980
2189,2008
2190,1834
2191,1610
2192,1456
2193,1392
2194,1500
2195,1768
2196,1610
2197,1832
2198,1770
2199,1430
2200,1596
2201,1322
2202,1166
2203,1092
2204,1038
2205,1456
2206,1366
2207,1324
2208,1494
2209,1364
2210,1516
2211,1296
2212,1290
2213,1158
2214,1372
2215,1732
2216,1832
2217,1758
2218,1900
2219,2200
2220,2420
2221,2534
2222,2136
2223,2434
2224,2474
2225,2298
2226,2264
2227,2154
2228,2274
2229,2124
2230,1962
2231,1818
2232,1466
2233,1514
2234,1630
2235,1866
2236,1882
2237,1970
2238,1858
2239,1498
2240,1646
2241,1692
2242,1846
2243,1828
2244,1418
2245,1440
2246,1616
2247,1368
2248,1110
2249,1150
2250,1096
2251,1108
2252,1146
2253,1314
2254,1512
2255,1670
2256,1692
2257,1674
2258,1712
2259,1728
2260,1734
2261,1820
2262,2120
2263,1898
2264,1762
2265,1518
2266,1682
2267,1878
2268,2068
2269,1678
2270,1560
2271,1728
2272,1684
2273,1752
2274,1554
2275,1684
2276,1740
2277,1538
2278,1488
2279,1758
2280,1862
2281,2056
2282,1986
2283,2156
2284,2160
2285,1928
2286,1904
2287,1836
2288,1968
2289,1728
2290,1638
2291,1630
2292,1840
2293,1986
2294,1990
2295,1968
2296,1910
2297,1724
2298,1440
2299,1536
2300,1612
2301,1736
2302,1960
2303,1828
2304,1914
2305,1426
2306,1652
2307,1868
2308,1750
2309,1694
2310,2018
2311,2084
2312,1754
2313,1748
2314,1736
2315,1640
2316,1258
2317,1366
2318,1342
2319,1246
2320,1484
2321,1690
2322,1350
2323,1504
2324,1432
2325,1672
2326,1766
2327,1730
2328,1642
2329,1676
2330,1566
2331,1420
2332,1364
2333,1554
2334,1478
2335,1228
2336,1228
2337,1442
2338,1512
2339,1328
2340,1326
2341,1228
2342,1334
2343,1370
2344,1402
2345,1554
2346,1396
2347,1756
2348,2040
2349,1996
2350,2152
2351,2212
2352,2154
2353,2222
2354,1950
2355,1806
2356,1710
2357,1516
2358,1358
2359,1488
2360,1928
2361,2090
2362,1864
2363,1688
2364,1512
2365,1490
2366,1642
2367,1422
2368,1560
2369,1546
2370,1722
2371,1730
2372,1666
2373,1454
2374,1212
2375,1500
2376,1532
2377,1570
2378,1632
2379,1596
2380,1418
2381,1068
2382,1302
2383,1204
2384,1246
2385,1360
2386,1478
2387,1482
2388,1354
2389,1768
2390,1804
2391,2202
2392,2332
2393,2316
2394,2098
2395,1964
2396,1884
2397,1644
2398,1856
2399,1884
2400,1858
2401,1622
2402,1524
2403,1228
2404,1222
2405,1500
2406,1512
2407,1630
2408,1522
2409,1634
2410,1820
2411,2044
2412,1816
2413,1666
2414,1628
